title,link,datetime,price,bedrooms,square footage,post body
Wrigleyville- Studio Unit Available $1045,/chc/apa/5298642391.html,2015-11-13 11:42,1045,"","","
Wrigleyville- Studio Unit Available $1045Listing ID #: 105525Price: $1,045Property Type: ApartmentBedrooms: Studio (Studio)Bathrooms: 1.0Floor: 02Pets: Pets OKBuilding AmenitiesElevatorGarageSubwayLaundryStorageWheelchair AccessWiFiWrigleyville- Studio Unit Available. Walk to restaurant, Nightlife, Wrigley Field, etc.Heat, cooking gas, water AND wifi included. - No security deposit. - Controlled access, elevator building. - Hardwood floors. - Apartment is on the 2nd floor of a 5 story, elevator building. - Apartment faces North- open views facing the mansions on Hawthorne St. - Cats and dogs welcome. - Management office in building. Management will sign for your packages. - Parking available- $175-$195/month (uncovered, covered). - Convenience of rent payments online. - NO dishwasher. - Prime Lakeview East location: Roscoe/BroadwayiMove ChicagoPhone:
show contact info
Mobile:
show contact info
Fax:
show contact info
Email:
show contact info
IMove Chicago Â 
show contact info
Â 
show contact info
Â  FAX
show contact info
Â 
show contact info
POSTED BY REALTYMXâ¢To view, call or text iMove Chicago at
show contact info
Â Â Â Â  KWGC53224
"
Lovely 3 bed 1 bath in Roscoe Village! 4blks to brown line!,/chc/apa/5314140620.html,2015-11-13 11:42,2000,3,,"
ID: 1349454
Location: Henderson, Chicago (Roscoe Village)
Rent: $2000 / Month
Available Date: NOW
Beds: 3
Baths: 1
Pet: Pet Friendly

Features: Dishwasher, Laundry, Near Brown Line


Lovely 3 bed 1 bath in Roscoe Village. Amazing location! 4 blocks to brown line. Available now!


Scott Haines
show contact info

show contact info


Live Here Chicago
3021 N Lincoln Ave., Chicago, IL 60657
show contact info

http://liveherechicago.com
"
Wrigleyville-1 Bedroom / 1 Bath Unit Available $1395,/chc/apa/5298641277.html,2015-11-13 11:42,1395,1,,"
Wrigleyville-1 Bedroom / 1 Bath Unit Available $1395Listing ID #: 105526Price: $1,395Property Type: ApartmentBedrooms: 1.0 (1 Bedroom)Bathrooms: 1.0Floor: 02Pets: Pets OKBuilding AmenitiesElevatorGarageSubwayLaundryStorageWheelchair AccessWiFiWrigleyville- 1 Bedroom / 1 Bath Unit Available. Walk to restaurant, Nightlife, Wrigley Field, etc.Heat, cooking gas, water AND wifi included. - No security deposit. - Controlled access, elevator building. - Hardwood floors. - Apartment is on the 2nd floor of a 5 story, elevator building. - Apartment faces North- open views facing the mansions on Hawthorne St. - Cats and dogs welcome. - Management office in building. Management will sign for your packages. - Parking available- $175-$195/month (uncovered, covered). - Convenience of rent payments online. - NO dishwasher. - Prime Lakeview East location: Roscoe/BroadwayiMove ChicagoPhone:
show contact info
Mobile:
show contact info
Fax:
show contact info
Email:
show contact info
IMove Chicago Â 
show contact info
Â 
show contact info
Â  FAX
show contact info
Â 
show contact info
POSTED BY REALTYMXâ¢To view, call or text iMove ChicagoÂ at
show contact info
Â Â Â Â  KWGC53223
"
Condo quality living! Steps from everything!,/chc/apa/5280001458.html,2015-11-13 11:42,1425,,425,"
REHAB STUDIOS FOR RENT - $1425 - AVAILABLE ASAP
Quartz counters
SS Appliances
Luxury Vinyl Floors
NEW Kitchen & Bath
Cats Welcome
Close To Public Transportation
Individually Controlled Air Conditioning
Elevators
Laundry Room
On-Line Rental Payment System
Spacious Floor Plans With Large Closets
"
Edgewater - 1 Bedroom / 1 Bathroom Unit Available $1350,/chc/apa/5298632261.html,2015-11-13 11:41,1350,2,,"
Edgewater - 1 Bedroom / 1 Bathroom Unit Available $1350Listing ID #: 104505Price: $1,350Property Type: ApartmentBedrooms: 2.0 (1 Bedroom)Bathrooms: 1.0Stories: 5Floor: 2Pets: No PetsBuilding AmenitiesElevatorSubwayLaundryThis is a big 2 bedroom/1 bathroom apartment in a very well maintained elevator building in Edgewater, Chicago. It is steps from Lake Michigan, Loyola University campus and near all transportation (bus, train, and highway). The unit has hardwood floors, updated kitchen and bathroom, and large closet space. Heat, cooking gas and water is included in the rent. Also, there is a laundry facility in the property and 24/7 on-site maintenance for added convenience. A one year minimum lease is required. Parking is available for an additional $100 (uncovered). $135 (covered) per month, $150 non-resident parking.iMove ChicagoPhone:
show contact info
Mobile:
show contact info
Fax:
show contact info
Email:
show contact info
IMove Chicago Â 
show contact info
Â 
show contact info
Â  FAX
show contact info
Â 
show contact info
POSTED BY REALTYMXâ¢To view, call or text iMove Chicago at
show contact info
Â Â Â Â  KWGC53221
"
"Awesome 2 BED in Printers Row - Balcony, W/D, Roof Top",/chc/apa/5314056035.html,2015-11-13 11:41,2411,2,,"
Come live here, 24 hour doorman, on-site management, internet cafe with coffee bar, private conference room, business center, fitness-center with 50 inch plasma screens and seprate yoga studio with iPod docking station, relaxing rooftop resident lounge with theater area, rooftop sundeck with outdoor fireplace, pet friendly building with dog run, and a private park. There is parking available too ranging from $190-$255 for unreserved.

Upgrades in this unit include:

Kitchen with stainless steel and black appliances
Granite countertops
Flat-panel cherry cabinets
In unit washer and dryer
Floor to ceiling windows
Private balcony

For more information and a showing call/text/email Kellen

Kellen Walker
show contact info

Leasing Agent
Chicagoland Property Group

*FOR FASTEST RESPONSE, PLEASE EMAIL ME THIS LINK WITH:
-You're move date (please specify if flexible)
-Budget
-Pets? (dog breed & weight)
-Parking needed?
-Neighborhood preference(s)
-Day(s) & Time(s) you are available to make an appointment
"
"Bicycle Storage Available, Private Community Pool, Garages Available",/nwc/apa/5314105352.html,2015-11-13 11:41,1260,2,1088,"
Madison Park Butterfield offers 1 and 2 bedroom apartments in Mundelein, IL. Onsite amenities include a modern clubhouse with theatre, cyber cafe, a cardio fitness center and complimentary WiFi throughout. Plus, a private pool and sundeck.

-Bicycle Storage Available
-On-Site Laundry Center
-2014 Madison Community of the Year
-Abundant Parking
-Dishwasher
-Private Community Pool
-SureDeposit Available
-Community Theatre with Stadium Seating
-Online Payments Available
-Cyber Cafe
-Private Balconies Available
-Carports Available
-Sundeck/Lounge Area
-Professional On-Site Management
-Controlled Building Access
-1 Mile to Commuter Train at Vernon Hills Metra
-Responsive On-Site Maintenance
-2014 SatisFacts Resident Satisfaction Award Winner
-Cable Ready
-24 Hour Emergency Maintenance
-Pet Friendly
-Cardio Fitness Center with Strength Training
-Courtesy Package Receiving
-Air Conditioning
-High Speed Internet Service Available
-Large Closets
-Flexible Lease Terms Available
-Resident Lounge
-Garages Available
-Online Payment Options
-Clubhouse

Phone us at
show contact info
"
"7 ROOMS, 4 BEDROOMS, 1 1/2 BLOCKS TO LAKE",/chc/apa/5286125432.html,2015-11-13 11:41,2600,4,1725,"
SUNNY AND SPACIOUS 7 ROOM, 4 BEDROOM, 1 1/2 BATH REDSTONE BEAUTY. RECENT RENOVATION INCLUDES CENTRAL AIR, HARDWOOD FLOORING THROUGHOUT, NEW KITCHENS WITH GRANITE COUNTERTOPS AND STAINLESS STEEL APPLIANCES WITH DISHWASHER AND MICRO WAVE EXAUST HOOD, WASHER AND DRYER, NEW CERAMIC TILED BATHS W/SHOWERS, STAINED GLASS, INTERCOME/BUZZER SYSTEM, WORKING FIREPLACE, ORIGINAL BUILT-INS, LEADED GLASS WINDOWS, LANDSCAPED FENCED-IN YARDS WITH LARGE PATIO, AVAILABLE PARKING, STEPS TO LAKE, RED LINE AND SHOPPING/ENTERTAINMENT. CALL OR TEXT OWNER TO VIEW. SORRY NO DOGS-CATS O.K.
"
Call me to see this West Loop studio - Brand New Renovation,/chc/apa/5314027012.html,2015-11-13 11:41,1704,"","","
ID: 1954387
Rent: $1704 / Month
Available Date: NOW
Beds: Studio
Baths: 1
Pet: Pet Friendly


Enjoy the neighborhoods best shopping, nightlife, dining, and entertainment just steps from your front door, while having the convince of easy access to the Loop and 90/94. This paired with detailed sleek modern apartment homes, and luxury resort stlye amenities, make this the perfect new place to call home.

Leasing has officially started and units are moving fast. To be one of the first to reside in this new West Loop luxury property call me to set up a showing.

Amenities Include:

 24-hour front desk & concierge services 
 State-of-the-art fitness with Yoga Space
 Amenity floor Wi-Fi 
 100% smoke-free community
 Roof-top pool, firepit and sundeck 
 Boutique-style apartment community
 Resident sky lounge 
 Spectacular city and sunset views

and more...


Michael Richman
North Star Real Estate Group
show contact info

"
# LARGE HIGH FLOOR RENOVATED APARTMENT - CALL FOR IMMEDIATE SHOWING #,/chc/apa/5283510083.html,2015-11-13 11:41,1125,1,,"
ID: 1843942
Location: North Sheridan Rd., Chicago (Edgewater)
Rent: $1125 / Month
Available Date: NOW
Beds: 1
Baths: 1


This property offers vintage charm on the outside while featuring contemporary luxury inside. The building features newly remodeled units, many with scenic lake views creating a comfortable living experience for anyone. Situated on Sheridan Road just steps from Lake Michigan, high-rise living has never been more convenient. 

Located near the CTA Red Line and multiple bus routes makes it an excellent spot for getting around the city. Being in the heart of Edgewater makes living at the here a perfect spot for accessing night life at places like the Green Mill, the Aragon Ballroom or the Riviera Theatre. 

All apartments have new windows, new kitchens with espresso cabinets, granite counters, stainless steel appliances, new bathrooms featuring new tile, and espresso vanities!

Amenities include:

24/7 Door Staff
New Fitness Center 
Conference/Party Room


Jason Jafari
North Star Real Estate Group
show contact info

"
Amazing Lincoln Park 2Bed*SS*Granite*HWF*Central A/C*Parking*NEW!!!,/nwi/apa/5314124189.html,2015-11-13 11:41,1525,2,,"
Enjoy the lifestyle of Lincoln Park just north of downtown Chicago with the Free Lincoln Park Zoo, Free Lincoln Park Conservatory and Parks, Close to Lake Michigan, Beaches, Volleyball, Running, Biking, Rollerblading, Swimming, Sun Tanning, Tennis, Golf, etc. Restaurants, Coffee Shops...Argo Tea, Starbucks, Einstein Bagels, etc., Shopping, Nightlife and short walk to the Cubs Stadium. If you are looking for a quality apartment in an excellent part of Lincoln Park, go no further, I have the perfect place for you! This apartment is located at N Geneva Terrace and Fullerton Parkway. This Recently RENOVATED 2 bedroom 1 bath apartment features evenly spaced rooms, good sized bedrooms with a great amount of closet space, UPDATED kitchen with brand new GRANITE countertops and STAINLESS STEEL appliances, dark wooden cabinets, built-in dishwasher, microwave, refrigerator, stove, hardwood floors throughout, ceiling fans and A/C.• Central A/C • Good sized bedrooms• Updated kitchen• Granite countertops • Stainless steel appliances• Dishwasher• Microwave • Refrigerator • Stove • Hardwood cabinets • Hardwood floors • Laundry in building • Outdoor porch • Parking available • Cats OK• Transportation: steps from Red, Brown and Purple Lines, and CTA BusesWithin walking distance to everything you could ever need: grocery stores, restaurants, shopping, gym, lake, public transportation, and more! Be the first to live in this Newly Renovated Gorgeous unit. Great Location!!!! Won't last long!!!!! Call today!!!!If you would like to view this unit CALL or TEXT Scott......
show contact info
Scott KotalikAmerican Realty, LLC
show contact info





 
 

"
House For Rent,/nwc/apa/5314112499.html,2015-11-13 11:41,1095,2,,"
House For Rent 2 Br possible 3 Br, Nice Area
1 Ba., Rent 1,095 Single Family Home. Round Lake Park, IL
show contact info
Donna Phone calls only, please no texting or emails
"
"3BR, 2.5BA Townhouse For Rent, Available Feb. 1st",/nwc/apa/5314139549.html,2015-11-13 11:41,1550,3,1700,"
- 3 bedrooms, 2.5 baths
- 2 car garage 
- 2 story townhouse with 9 ft. ceilings on first floor
- 13 ft. by 17 ft. second bedroom that could be used as a den
- Ceramic tile on first floor with newer carpet in family room
- Neutral paint colors throughout whole house
- New Samsung stainless steel microwave and oven
- 2nd floor laundry (washer/dryer included) 
- District 118 schools


- 1,700 sq ft
- Close to golf course and park
- Built in 2004

Lease Terms:
- Available February 1st
- Minimum 1 year lease term; 15 month desirable
- Security deposit is equal to one month's rent. 
- Tenant responsible for all utilities
- Owner pay association fees. 
- Pets OK.

Address:
2890C Glacier Way, Wauconda, IL 60084


Neighboring towns: Volo, Lakemoor, Hawthorn Woods, Mundelein, Island Lake, Port Barrington, Lake Zurich

"
Rogers Park - Centrally Located 1 Bedroom Apartment $900,/chc/apa/5298628371.html,2015-11-13 11:41,900,1,,"
Rogers Park - Centrally Located 1 Bedroom Apartment $900Listing ID #: 105148Price: $900Property Type: ApartmentBedrooms: 1.0 (1 Bedroom)Bathrooms: 1.0Floor: 03Pets: No PetsBuilding AmenitiesGarageSubwayLaundryStorageApartment AmenitiesHardwood4 blocks from the Loyola red line stop-Hardwood floors throughout-Walk-in Closet-Air Conditioning-Heat, cooking gas, and hot water included-Onsite building manager-Elevator -Intercom entry-Steps from the lake-Near Loyola University, lakefront, Glenwood Art District, shopping, movies, restaurants and the CTA.-Dimensions are approximate-Living room 16 x 11-Bedroom 12 x 10-Walk in closet 5 x 5No Security Deposit - $300 non refundable move-in feeÂ iMove ChicagoPhone:
show contact info
Mobile:
show contact info
Fax:
show contact info
Email:
show contact info
IMove Chicago Â 
show contact info
Â 
show contact info
Â  FAX
show contact info
Â 
show contact info
POSTED BY REALTYMXâ¢To view, call or text iMove Chicago at
show contact info
Â Â Â Â  KWGC53217
"
Great Studio! Great Layout! Great Location!,/chc/apa/5275374311.html,2015-11-13 11:41,945,,375,"
Available ASAP

Located within a gorgeously restored 1920s building with on-site management, beautiful marble and granite lobby, and a prime location.

Apartment features:
~ oak hardwood floors
~ restored natural woodwork and trim
~ walk-in closet/dressing room with lots of storage
~ full, separate kitchen with dishwasher
~ rehabbed white tile bath
~ heat, water, and cooking gas included
~ cable/internet ready

Building features:
~ 24 hour laundry and bike storage
~ on-site management office
~ 24-hour emergency maintenance line
~ no security deposit!

Located in fantastic northeast lincoln park/southeast lakeview location close to fantastic shopping, nightlife, parks & rec, and public transportation.

Call
show contact info
with questions or to tour!

Managed by:
Lakeview Associates, Inc.
"
Live in Wrigleyville! Spacious apartment on Sheffield and Cornelia!,/chc/apa/5314139186.html,2015-11-13 11:41,1095,1,,"
Live in the heart of Lakeview. This building is located near Wrigley Field and is just a 3 minute walk to the Addison Red line. The Red line has easy access to Evanston, Rogers Park, Edgewater, Lincoln Park, Gold Coast and the Loop. Plenty of nightlife and restaurants within walking distance of your apartment. Most one bedrooms in this building feature newer renovated kitchens and baths with hardwood floors. Some kitchens feature dishwashers and microwaves. The bedroom can at least fit a queen size bed and has good closet space. Laundry is in the building. Pets are ok. No Security Deposit required!Web ID: 2898Address: 947 W Cornelia AVE, #951-3D, Chicago IL 60657Price: $1,095Availability: ImmediatelyAmenities included:Laundry, Hardwood.Contact:Trudo RealtyOrlando PerezPhone:
show contact info
Mobile:
show contact info
Email:
show contact info
More information about this listingSee all of my listings  TrudoRealty10156
"
!! GREAT LEASE SPECIALS - LUXURIOUS APARTMENT & AMENITIES - CALL NOW !,/chc/apa/5314092551.html,2015-11-13 11:41,2059,1,773,"
Michael Richman ::
show contact info
:: mike(at)nsrechicago(dot)com :: North Star Real Estate GroupForty-two stories of sleek, modern architecture establish a new standard of residential leasing in the heart of downtown Chicago. Floor-to-ceiling glass windows accent the chic floor plans with natural lighting and unparalleled Chicago views.Modern interiors express a soft and warm vibe through the use of bamboo flooring, neutral finishes and porcelain tile. Contemporary accents reflected in lighting, cabinetry, hardware, stainless steel appliances and granite counter tops complete your next home.All kitchens feature luxurious stainless steel appliances, including: a refrigerator, built-in oven, microwave, dishwasher and sink. The bold appliances are offset by the rich, latte colored custom cabinetry and neutral granite countertops.Amenities::: State-of-the-art fitness center:: 15 meter indoor infinity edge pool:: Hydro-therapy spa:: Steam rooms:: Outdoor terrace with table and lounge seating:: Pool table:: Table tennis:: Lounge with fireplaces and HDTV's:: Green roof:: 2 Fire pits with seating:: BBQ grils:: Sun-deck    *Photos may be of model unit or similar available unit and are representative of apartment finishes. Views may vary depending on floor height.**Our team of residential leasing professions has years of experience and knowledge of the Chicago real estate market.  Whether you are looking for an affordable studio in Lincoln Park or a luxury 3-Bedroom in River North, we have access to hundreds of listings for you to choose from.  There are never any fees for our services and the process is simple and stress-free.  One of our leasing professionals will:  1)  Contact you to discuss your apartment requirements; 2) Research and prepare a list of several available units that meet your needs;3) Schedule all appointments at times that are convenient for you;4) Drive you to any or all scheduled showings if desired; 5) Help to ensure that you get the best price possible for the apartment of your choice. ***Contact us today for a stress-free experience and save hours of fruitless time on your laptop and phone.  
"
Call Now! Pullman 2BD w/ Fridge & Stove Sec 8 Accepted (CMT),/sox/apa/5314138858.html,2015-11-13 11:41,755,2,650,"
Call
show contact info
to schedule a tour @ 11254 S Indiana Ave.!

2 Bedroom $755 ✔Section 8 Voucher Accepted! 
Special: Refer a friend and get up to $300 rent discount Call
show contact info
for more info!

Rental include: ✰ Quality Appliances

Building offers: Laundry Room, Pre-wired Phone/Cable

Neighborhood info: This property is located in Pullman (60628) near E 111th St and S Michigan Ave. Nearby banks: Heights Credit Union, First Savings Bank-Hegewisch, U.S. Bank, and First Midwest Bank.

Like what you see? We have plenty units available in Chicago, Park Forest, Sauk Village, West Austin, Maywood, Broadview and many more. 

Rent prices and promotional offers expire daily, so act now!
Please note that photos are a representation of model apartment and are not pictures of actual unit.

Call
show contact info
today to schedule a tour!
"
River North 2BR 2BA,/chc/apa/5308520999.html,2015-11-13 11:41,2724,2,,"
Luxury high-rise apartment living. Host to and unprecedented lineup of amenities including indoor and outdoor swimming, expansive sun deck, running track, putting greens, and wireless Internet access, all surrounded by lush landscaping. Also included is our state-of-the-art fitness facility, basketball free-throw court, whirlpool, sauna and steam rooms.

Residences featuring:

Open, airy design
Abundant square footage
Sweeping views
Elegant gourmet kitchens
In-unit laundry areas
Vast balconies
Sunlit terrace
Sweeping views


Amenities include:

Extraordinary, 50,000-square-foot club floor
Winter garden atrium lounge
State-of-the-art Fitness Center
Indoor pools and outdoor pool
24/7 professional management
24/7 emergency maintenance


Greg 
Chicago Brokers RE Inc.
show contact info

"
Beautiful apartment all new,/chc/apa/5301079722.html,2015-11-13 11:41,1500,2,,"
Everything is done here for you from top to bottom
High quality finishes with stainless steel appliances, granite counter tops, laundry in unit 

New redevelopments and storefronts around. Close to new Mariano's and LA Fitness. Walking distance to Red Line and Metra Stations.
Call Greg for details 
Chicago Brokers RE Inc.
show contact info

"
NEW: STUDIO READY,/wcl/apa/5314138343.html,2015-11-13 11:41,539,,204,"
Are you looking for a studio apartment? Look no further! Amber Manor Apartments in DeKalb, IL has your new home ready for you! You will be near downtown DeKalb and surrounding counties featuring various shopping spots, schools, and other attractions that suit your desires. 

This standard studio is 204 sq feet with a walk in closet, living area, kitchen, and bathroom. Comfortable living does not need to be a high dollar.

Credit problems? No problem -- We offer a second chance on your credit. 

Have a fur baby and having trouble finding a place that won't turn them away? You're looking at the right place. Pet friendly, we will not turn your fur baby away for size/breed. Fees will apply.

Moreover, the property has a 24/7 fitness room, a large laundry facility, and a heated indoor pool -- all of which are on-site. Free off-street resident parking and visitor parking is provided.

Email or call today for details, to check availability, and to set up an appointment. We'd love to hear from you and show you what could be yours. *
show contact info

"
SUPER GREAT 2 BED* WOOD FLOORS* AVAIL NOW,/chc/apa/5289813326.html,2015-11-13 11:40,1300,2,,"
$1,300/mo, 2Bd/1Ba Apartment,  Lorraine | FAIR GREEN REAL ESTATE |
show contact info
1208 W Montrose Ave, Chicago, IL 60613 wow great 2 bed* up dated kit w wood floors* large living space 2Bd/1Ba Apartment $1,300/mo Bedrooms 2 Beds Bathrooms 1 Bath Parking None Lease Duration 1 Year Deposit $1,300 Pets Policy No Pets Allowed Laundry Shared  DESCRIPTION  Beautiful 2 bed 1 bath first floor, hardwood floors throughout. Huge living space with great light. Heat and water included. Close to Jewel, Target and a short walk to the lake front. Available Oct 15!!

Details

Rent: $ 1300
Bedrooms: 2
Bathrooms: 1
Parking: Street Parking
Neighborhood: Buena Park
Intersection: Montrose & Racine
Pets: No Pets
Unit Features

High Ceilings, Walk-in Closet, Heat Included, Hardwood Floors

Building Features

Close to Transportation, Laundry on-site, Close to CTA

Deposits/Fees

Security Deposit: One Month Chicago see additional photos below Unit Features  - Living room- Walk-in closet- Range / Oven- Refrigerator- Ceiling fans- Double pane / Storm windows- Cable-ready Community Features  - Off-street parking  ADDITIONAL PHOTOS  Contact info: LorraineFAIR GREEN REAL ESTATE
show contact info
 Posted: Oct 14, 2015, 11:24am EDT
"
Park Forest - 3 Bed / 2 Bath - COMING SOON!,/sox/apa/5287820865.html,2015-11-13 11:40,1200,3,1200,"
Park Forest, IL
COMING SOON - MID NOVEMBER
3 Bedroom
2 Bathroom
Kitchen
Living Room
1 Car Attached Garage

RENT TO OWN PROGRAM, DOWN PAYMENT REQUIRED
FOR MORE INFO, PLEASE VISIT OUR WEBSITE AT www.SellFast.WS

We will give you 2, 3 or 5 years if needed, or even longer if necessary, but 1 year would be even better for you to complete the Rent-To-Own Program. Call
show contact info
for more information. You may talk to a live person or listen to the 24/7 RECORDED MESSAGE. CALL NOW
show contact info
"
"*Sublet $1025- REMODELED Lakeview 1BD in 2BD Apt! DW, WD, Belmont EL!",/chc/apa/5314101375.html,2015-11-13 11:40,1025,1,,"
Looking for someone to continue my lease, starting 12/1/15-8/31/16. Im looking to rent out my room in a two bedroom apartment. Bedroom fits queen bed, dresser and has large closet with double doors. Roommate has furniture in living room so you would only need bedroom furniture.

Apartment Features:
* Dishwasher
* Hardwood Floors
* Washer/Dryer In Unit
* Shared Deck
* Large Living Room
* Corner Unit facing North and West - Lots of Natural Light
* Walk Up - Second Floor
* Central Heat & AC
* SS Appliances
* Permit Parking right outside front door. 
* Local Parking Garage a few blocks away rents monthly spots.

AMAZING location in the heart of Lakeview, just a few blocks from the Red/Brown/Purple train lines, Jewel, Treasure Island, Trader Joes, Walmart Express, DSW, Marshalls and steps from fabulous bars and restaurants. 

You would be living with a girl who is low key, in her late 20's who works downtown in the design field. Our building has 6 units, 3 floors so only two units per floor.

You won't find a place this nice for this price in this neighborhood, so act fast! Message me if you're interested!

Note: a cat litter box is shown in the bedroom picture, but the cat is leaving with me :)

Contact me with any questions or concerns!
"
"Large Studio with Unique finishes, Park View.",/chc/apa/5314137666.html,2015-11-13 11:40,1078,"","","
Large Studio on the 2nd Floor with Unique finishes, Park View. 
No DEPOSIT required.
Utility package: flat fee 32.00 per month: heat, gas, water, trash removal and electricity.

Professionally decorated with 10' closet and kitchen island 
On-site Management ** On-site Maintenance Staff ** 24 Hour Emergency Services!
Ph
show contact info
** email:
show contact info


EOH prices and availability are subject to change







"
super great 3 bed/ 2 bath old town unit* up dated unit w kit*,/nch/apa/5289640302.html,2015-11-13 11:40,1995,3,,"
$2,195/mo, 3Bd/2Ba Apartment,  Lorraine | FAIR GREEN REAL ESTATE |
show contact info
1917 N Larrabee St, Chicago, IL 60614 wow super great 3 bed/ 2 bath* up dated kit w in-unit laundry* 3Bd/2Ba Apartment $1995/mo Bedrooms 3 Beds Bathrooms 2 Baths Parking None Lease Duration 1 Year Deposit $1995 Pets Policy No Pets Allowed  DESCRIPTION  Large 3Bed 2Bath in Old Town. Extremely spacious 3Bed 2 Bath with eat-in kitchen, In-Unit Laundry and good closet space! Heated floors and central Heat and Air. Don't miss out on this great Old Town Gem.

Details

Rent: $ 1995
Bedrooms: 3
Bathrooms: 2
Parking: Street Parking
Neighborhood: Lincoln Park
Intersection: Larrabee and Armitage
Pets: No Pets
Unit Features

Hardwood Floors, Central Heat and Air, In-Unit Laundry, Updated Kitchen, Updated Bathroom, High Ceilings

Building Features

Close to Transportation, Close to Expressways, Close to CTA

Deposits/Fees

Security Deposit: 1 Month Chicago see additional photos below Unit Features  - Living room- Range / Oven- Refrigerator- Dishwasher- Microwave Community Features  - Near transportation  ADDITIONAL PHOTOS  Contact info: LorraineFAIR GREEN REAL ESTATE
show contact info
 Posted: Oct 6, 2015, 11:15am EDT
"
Demotte small cozy waterfront,/nwi/apa/5310732121.html,2015-11-13 11:40,650,2,,"
small two bedroom house brand new carpet fresh paint on river bank for rent includes stove and fridge. NO PETS !!!! 650.00per month requires background check references and security deposit Total move in 1300.00 oh ya did I mention No Pets !!! Call to see.
"
"Great JR 1 BED in Printers Row - Balcony, W/D, Roof Top",/chc/apa/5314037243.html,2015-11-13 11:40,1629,1,,"
Come live here, 24 hour doorman, on-site management, internet cafe with coffee bar, private conference room, business center, fitness-center with 50 inch plasma screens and seprate yoga studio with iPod docking station, relaxing rooftop resident lounge with theater area, rooftop sundeck with outdoor fireplace, pet friendly building with dog run, and a private park. There is parking available too ranging from $190-$255 for unreserved.

Upgrades in this unit include:

Kitchen with stainless steel and black appliances
Granite countertops
Flat-panel cherry cabinets
In unit washer and dryer
Floor to ceiling windows
Private balcony

For more information and a showing call/text Kellen

Kellen Walker
show contact info

Leasing Agent
Chicagoland Property Group

*FOR FASTEST RESPONSE, PLEASE EMAIL ME THIS LINK WITH:
-You're move date (please specify if flexible)
-Budget
-Pets? (dog breed & weight)
-Parking needed?
-Neighborhood preference(s)
-Day(s) & Time(s) you are available to make an appointment
"
SOAR BOVE WITH A BEAUTIFUL 19TH FL STUDIO!,/sox/apa/5314136599.html,2015-11-13 11:40,892,,400,"
STEPS TO THE BUS LINE, LAKE AND GOLF COURSE
HUGE STUDIO 1 FULL BATH, 400 SQ FT
NEW KITCHEN CABINETS AND COUNTERTOPS, DISHWASHER
NEW BATH VANITY AND MEDICINE CABINET
TONS OF CLOSETS


LAUNDRY, FITNESS CENTER, DOORMEN
BUSINESS CENTER, STORAGE, COMMUNITY ROOM
GARAGE PARKING

Price and availabilty subjectc to change. Certain breed and weight restrictions apply to pets.

show contact info

EOH TLC MANAGEMENT
www.chicagorentals.com
"
441 W Oakdale Rehab 1 bedroom,/chc/apa/5305037891.html,2015-11-13 11:40,1525,1,,"
1 bedroom with brand new hardwood floors and kitchen + Balcony !!! south, incredible city view

You will enjoy proximity to the city's largest park, Lincoln Park , the lakefront and Red and Brown Lines. 


This unit won't last long so call now Bogdan
show contact info
for more info

Bogdan Abrudan 
Leasing Consultant
c:
show contact info


Planned Property Management

"
"Upgraded Studio in GREAT location! +Gym,DirecTV,internet included!",/chc/apa/5314136509.html,2015-11-13 11:40,1215,"","","
Contact info:Deanna Roselli | BJB Properties Inc. |
show contact info
Upgraded unit! Amazing location!211 E Delaware Pl, Chicago, IL 60611$1,215/mo KEY FEATURESYear Built:  1930Bedrooms:  StudioBathrooms:  1 BathLease Duration:  Sublet/Temporary (See Details Below)Pets Policy:  Cats OKLaundry:  SharedProperty Type:  ApartmentDESCRIPTIONLive in this beautifully upgraded unit and enjoy magnificent Chicago views, steps to the Lake/Oak St. beach, plenty of entertainment in Gold Coast neighborhood, and a rooftop sundeck. This spacious studio has cherry hardwood, large windows, granite counters, stainless steel appliances, and an upgraded bathroom.
Features: 24 Hour On-Site Engineer. Fitness room, laundry room. Doorman. Secured Entry--buzz guests in via cell phone. Complimentary DirectTV & Internet. Includes all utilities, except tenant pays electric (heat, AC, lights, etc.)

Available 1/1! Please call or text Deanna Roselli to schedule a showing!RENTAL FEATURESWalk-in closetRange / OvenRefrigeratorDishwasherMicrowaveStainless steel appliancesBalcony, Deck, or PatioHeat: forced airAir conditioningHardwood floorGranite countertopCOMMUNITY FEATURESElevatorSecured entryDoormanFitness centerNear transportationLEASE TERMS*Lease ends 5/31/2016*Contact info: Deanna Roselli BJB Properties Inc. 
show contact info

"
